Company,Store Type,Address,City,State,Zip Code,PhoneNumber,Latitude,Longitude
Target,Target,"15444 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260-2845",Scottsdale,AZ,85260-2845,(480) 718-1351,33.610050000000001,-111.89230999999999
Target,Target,"10555 N Oracle Rd, Oro Valley, AZ 85737-9353",Oro Valley,AZ,85737-9353,(520) 917-8540,32.40558,-110.96662999999999
Target,Target,"12602 N Paradise Village Pkwy W, Phoenix, AZ 85032-7671",Phoenix,AZ,85032-7671,(602) 282-6218,33.625790000000002,-112.00458
Target,Target,"8055 W Bell Rd, Peoria, AZ 85382-3806",Peoria,AZ,85382-3806,(623) 687-2371,33.656019999999998,-112.24696
Target,Target,"9350 W Northern Ave, Glendale, AZ 85305-1103",Glendale,AZ,85305-1103,(623) 696-3765,33.530239999999999,-112.25511
Target,Target,"21001 N Tatum Blvd Ste 20, Phoenix, AZ 85050-4207",Phoenix,AZ,85050-4207,(480) 612-9996,33.691009999999999,-111.99737
Target,Target,"2727 W Agua Fria Fwy, Phoenix, AZ 85027-3929",Phoenix,AZ,85027-3929,(623) 476-3768,33.67801,-112.1028
Target,Target,"9830 W Lower Buckeye Rd, Tolleson, AZ 85353-9424",Tolleson,AZ,85353-9424,(623) 696-3806,33.417180000000002,-112.27231999999999
Target,Target,"1851 E Highway 69, Prescott, AZ 86301-5665",Prescott,AZ,86301-5665,(928) 499-3629,34.550740156053202,-112.43412011567899
Target,Target,"9000 E Indian Bend Rd, Scottsdale, AZ 85250-8502",Scottsdale,AZ,85250-8502,(480) 718-1490,33.524329999999999,-111.90579
Target,Target,"4151 E Highway 90, Sierra Vista, AZ 85635-2425",Sierra Vista,AZ,85635-2425,(520) 226-3486,31.5547671325916,-110.25550192307701
Target,Target,"2140 E Baseline Rd, Phoenix, AZ 85042-6910",Phoenix,AZ,85042-6910,(602) 282-0742,33.376989999999999,-112.03546
Target,Target,"13731 W Bell Rd, Surprise, AZ 85374-3871",Surprise,AZ,85374-3871,(623) 696-3279,33.644710000000003,-112.39458
Target,Target,"1818 E Baseline Rd, Tempe, AZ 85283-1502",Tempe,AZ,85283-1502,(480) 612-6633,33.363810000000001,-111.93165999999999
Target,Target,"1800 E Rio Salado Pkwy, Tempe, AZ 85281-2266",Tempe,AZ,85281-2266,(480) 214-2676,33.427999999999997,-111.93292
Target,Target,"5255 E Broadway Blvd, Tucson, AZ 85711-3702",Tucson,AZ,85711-3702,(520) 917-8551,32.215130000000002,-110.88305
Target,Target,"3699 E Broadway Blvd, Tucson, AZ 85716-5400",Tucson,AZ,85716-5400,(520) 917-7854,32.241459999999996,-110.92301
Target,Target,"6500 E Grant Rd, Tucson, AZ 85715-3801",Tucson,AZ,85715-3801,(520) 917-8371,32.248739999999998,-110.83118
Target,Target,"3901 W Ina Rd, Tucson, AZ 85741-2206",Tucson,AZ,85741-2206,(520) 917-8509,32.336170000000003,-111.04085000000001
Target,Target,"9615 E Old Spanish Trl, Tucson, AZ 85748-7540",Tucson,AZ,85748-7540,(520) 917-8326,32.208530000000003,-110.73097
Target,Target,"1225 W Irvington Rd, Tucson, AZ 85714-1167",Tucson,AZ,85714-1167,(520) 917-8343,32.170589999999997,-110.94215
Target,Target,"7409 W Virginia Ave, Phoenix, AZ 85035-1336",Phoenix,AZ,85035-1336,(623) 476-0247,33.4370256056662,-112.21944246548701
Target,Target,"1450 S Yuma Palms Pkwy, Yuma, AZ 85365-1707",Yuma,AZ,85365-1707,(928) 388-6523,32.715829999999997,-114.50417
Target,Target,"2700 Fifth Street, Alameda, CA 94501",Alameda,CA,94501,(510) 214-0941,37.774590000000003,-122.27540999999999
Target,Target,"1057 Eastshore Hwy, Albany, CA 94710-1011",Albany,CA,94710-1011,(510) 982-3161,37.870699999999999,-122.30347999999999
Target,Target,"2120 W Main St, Alhambra, CA 91801-1856",Alhambra,CA,91801-1856,(626) 537-3226,34.090560000000004,-118.12818
Target,Target,"26932 La Paz Rd, Aliso Viejo, CA 92656-3038",Aliso Viejo,CA,92656-3038,(949) 427-4027,33.575020000000002,-117.73211000000001
Target,Target,"101 S Euclid St, Anaheim, CA 92802-1011",Anaheim,CA,92802-1011,(714) 422-1130,33.808059999999998,-117.92348
Target,Target,"8148 E Santa Ana Canyon Rd, Anaheim, CA 92808-1105",Anaheim,CA,92808-1105,(714) 923-2177,33.82009,-117.70050999999999
Target,Target,"5769 Lone Tree Way, Antioch, CA 94531-8587",Antioch,CA,94531-8587,(925) 418-3497,37.955950000000001,-121.78363
Target,Target,"19201 Bear Valley Rd, Apple Valley, CA 92308-6763",Apple Valley,CA,92308-6763,(760) 810-4144,34.42483,-117.15635
Target,Target,"2700 Bell Rd, Auburn, CA 95603-2508",Auburn,CA,95603-2508,(530) 217-6407,38.916699999999999,-121.07839
Target,Target,"809 N Azusa Ave, Azusa, CA 91702-2510",Azusa,CA,91702-2510,(626) 629-1131,34.232250000000001,-117.83488
Target,Target,"2901 Ming Ave, Bakersfield, CA 93304-4144",Bakersfield,CA,93304-4144,(661) 617-2010,35.339570000000002,-119.02372
Target,Target,"3401 Mall View Rd, Bakersfield, CA 93306-3060",Bakersfield,CA,93306-3060,(661) 281-0755,35.45335,-118.82855000000001
Target,Target,"9100 Rosedale Hwy, Bakersfield, CA 93312-2143",Bakersfield,CA,93312-2143,(661) 695-3181,35.391750000000002,-119.11956000000001
Target,Target,"11000 Stockdale Hwy, Bakersfield, CA 93311-3635",Bakersfield,CA,93311-3635,(661) 617-3667,35.189860000000003,-119.18307
Target,Target,"5680 Balboa Ave, San Diego, CA 92111-2702",San Diego,CA,92111-2702,(858) 309-6574,32.812649999999998,-117.16725
Target,Target,"3100 Baldwin Park Blvd, Baldwin Park, CA 91706-4703",Baldwin Park,CA,91706-4703,(626) 251-1771,34.098500000000001,-117.9675
Target,Target,"5837 Sunrise Blvd, Citrus Heights, CA 95610-6866",Citrus Heights,CA,95610-6866,(916) 526-0664,38.694899999999997,-121.27162
Target,Target,"855 E Birch St, Brea, CA 92821-5769",Brea,CA,92821-5769,(714) 989-5023,33.92754,-117.88469000000001
Target,Target,"13831 Brookhurst St, Garden Grove, CA 92843-3120",Garden Grove,CA,92843-3120,(714) 591-1353,33.763869999999997,-117.93125999999999
Target,Target,"7530 Orangethorpe Ave, Buena Park, CA 90621-3429",Buena Park,CA,90621-3429,(714) 676-0681,33.874980000000001,-117.99321999999999
Target,Target,"1800 W Empire Ave, Burbank, CA 91504-3403",Burbank,CA,91504-3403,(818) 531-3298,34.203400000000002,-118.32889
Target,Target,"209 W Ventura Blvd, Camarillo, CA 93010-8359",Camarillo,CA,93010-8359,(805) 233-3805,34.229509999999998,-119.07563
Target,Target,"1825 41st Ave, Capitola, CA 95010-2504",Capitola,CA,95010-2504,(831) 227-2111,36.976244782608703,-121.965171654993
Target,Target,"651 W Sepulveda Blvd, Carson, CA 90745-6314",Carson,CA,90745-6314,(310) 507-1218,33.822499999999998,-118.26211000000001
Target,Target,"20700 S Avalon Blvd, Carson, CA 90746-3701",Carson,CA,90746-3701,(310) 800-9890,33.859729999999999,-118.26125
Target,Target,"20200 Bloomfield Ave, Cerritos, CA 90703-7821",Cerritos,CA,90703-7821,(562) 565-6306,33.868020000000001,-118.06873
Target,Target,"11525 South St, Cerritos, CA 90703-6627",Cerritos,CA,90703-6627,(562) 565-8917,33.868020000000001,-118.06873
Target,Target,"1951 E 20th St, Chico, CA 95928-6300",Chico,CA,95928-6300,(530) 961-9381,39.727082968725398,-121.803053147249
Target,Target,"5555 Philadelphia St, Chino, CA 91710-2481",Chino,CA,91710-2481,(909) 270-4200,34.004489999999997,-117.67931
Target,Target,"3944 Grand Ave, Chino, CA 91710-5422",Chino,CA,91710-5422,(909) 270-4709,34.004489999999997,-117.67931
Target,Target,"1240 Broadway, Chula Vista, CA 91911-2911",Chula Vista,CA,91911-2911,(619) 210-1189,32.606949999999998,-117.05007000000001
Target,Target,"910 Eastlake Pkwy, Chula Vista, CA 91914-3558",Chula Vista,CA,91914-3558,(619) 210-1152,32.667729999999999,-116.94938999999999
Target,Target,"900 Shaw Ave, Clovis, CA 93612-3900",Clovis,CA,93612-3900,(559) 321-0475,36.81456,-119.71128
Target,Target,"695 W Herndon Ave, Clovis, CA 93612-0104",Clovis,CA,93612-0104,(559) 326-1350,36.81456,-119.71128
Target,Target,"5001 Junipero Serra Blvd, Colma, CA 94014-3217",Colma,CA,94014-3217,(415) 840-2275,37.68965,-122.44749
Target,Target,"5600 Whittier Blvd, Commerce, CA 90022-4106",Commerce,CA,90022-4106,(323) 490-1453,34.024320000000003,-118.15551000000001
Target,Target,"1621 S Alameda St, Compton, CA 90220-4973",Compton,CA,90220-4973,(310) 735-9127,33.880580000000002,-118.23632000000001
Target,Target,"2615 Tuscanny St, Corona, CA 92881-4631",Corona,CA,92881-4631,(951) 268-3623,33.840710000000001,-117.49638
Target,Target,"3030 Harbor Blvd Ste A, Costa Mesa, CA 92626-2562",Costa Mesa,CA,92626-2562,(714) 361-2573,33.679130000000001,-117.90855999999999
Target,Target,"10820 Jefferson Blvd, Culver City, CA 90230-4935",Culver City,CA,90230-4935,(310) 736-9222,33.994929999999997,-118.39936
Target,Target,"6000 Sepulveda Blvd, Culver City, CA 90230-6423",Culver City,CA,90230-6423,(310) 754-4623,33.994929999999997,-118.39936
Target,Target,"20745 Stevens Creek Blvd, Cupertino, CA 95014-2123",Cupertino,CA,95014-2123,(408) 343-4001,37.304130000000001,-122.09524999999999
Target,Target,"6835 Katella Ave, Cypress, CA 90630-5107",Cypress,CA,90630-5107,(714) 763-0518,33.818080000000002,-118.03813
Target,Target,"133 Serramonte Ctr, Daly City, CA 94015-2349",Daly City,CA,94015-2349,(415) 840-2255,37.681339999999999,-122.48083
Target,Target,"4601 2nd St, Davis, CA 95618-9446",Davis,CA,95618-9446,(530) 761-0136,38.554068684251703,-121.69760913272501
Target,Target,"747 Grand Ave, Diamond Bar, CA 91765-8400",Diamond Bar,CA,91765-8400,(909) 610-2113,33.987360000000002,-117.81529999999999
Target,Target,"1050 Huntington Dr, Duarte, CA 91010-2475",Duarte,CA,91010-2475,(626) 263-9322,34.143439999999998,-117.95524
Target,Target,"7200 Amador Plaza Rd, Dublin, CA 94568-2320",Dublin,CA,94568-2320,(925) 364-9245,37.713560000000001,-121.91672
Target,Target,"2800 Dublin Blvd, Dublin, CA 94568-4589",Dublin,CA,94568-4589,(925) 241-1052,37.713560000000001,-121.91672
Target,Target,"12471 Limonite Ave, Mira Loma, CA 91752-2457",Mira Loma,CA,91752-2457,(951) 268-3534,33.995899999999999,-117.53409000000001
Target,Target,"250 Broadway, El Cajon, CA 92021-4539",El Cajon,CA,92021-4539,(619) 212-7819,32.839239999999997,-116.86935
Target,Target,"2295 N Imperial Ave, El Centro, CA 92243-1335",El Centro,CA,92243-1335,(760) 679-5374,32.773670000000003,-115.60151
Target,Target,"4400 Town Center Blvd, El Dorado Hills, CA 95762-7130",El Dorado Hills,CA,95762-7130,(916) 605-1912,38.680300000000003,-121.05682
Target,Target,"7505 Laguna Blvd, Elk Grove, CA 95758-5061",Elk Grove,CA,95758-5061,(916) 585-7652,38.428660000000001,-121.44399
Target,Target,"1010 N El Camino Real, Encinitas, CA 92024-1320",Encinitas,CA,92024-1320,(760) 704-0286,33.058529999999998,-117.25556
Target,Target,"1280 Auto Park Way, Escondido, CA 92029-2231",Escondido,CA,92029-2231,(760) 705-3493,33.108825801911998,-117.09821297323001
Target,Target,"280 E Via Rancho Pkwy, Escondido, CA 92025-8005",Escondido,CA,92025-8005,(760) 705-9029,33.08446,-117.02817
Target,Target,"2525 4th St, Eureka, CA 95501-0823",Eureka,CA,95501-0823,(707) 832-5244,40.804817900235797,-124.14460822637101
Target,Target,"2059 Cadenasso Dr, Fairfield, CA 94533-6806",Fairfield,CA,94533-6806,(707) 430-0585,38.279879999999999,-122.014
Target,Target,"430 Blue Ravine Rd, Folsom, CA 95630-3402",Folsom,CA,95630-3402,(916) 605-1409,38.666890000000002,-121.14207
Target,Target,"16964 Slover Ave, Fontana, CA 92337-7556",Fontana,CA,92337-7556,(909) 320-5283,34.04918,-117.47134
Target,Target,"15272 Summit Ave, Fontana, CA 92336-0231",Fontana,CA,92336-0231,(909) 689-4189,34.13767,-117.46275
Target,Target,"26762 Portola Pkwy, Foothill Ranch, CA 92610-1712",Foothill Ranch,CA,92610-1712,(949) 427-4085,33.706420000000001,-117.66542
Target,Target,"39201 Fremont Blvd, Fremont, CA 94538-1301",Fremont,CA,94538-1301,(510) 789-0912,37.499160000000003,-121.97790999999999
Target,Target,"43950 Pacific Commons Blvd, Fremont, CA 94538-3803",Fremont,CA,94538-3803,(510) 771-1616,37.499160000000003,-121.97790999999999
Target,Target,"5740 N Blackstone Ave, Fresno, CA 93710-5006",Fresno,CA,93710-5006,(559) 490-4057,36.823169999999998,-119.76043
Target,Target,"6655 North Riverside Dr, Fresno, CA 93722",Fresno,CA,93722,(559) 490-5577,36.802079999999997,-119.87849
Target,Target,"7600 N Blackstone Ave, Fresno, CA 93720-4300",Fresno,CA,93720-4300,(559) 490-4309,36.859369999999998,-119.76116
Target,Target,"3173 E Shields Ave, Fresno, CA 93726-6902",Fresno,CA,93726-6902,(559) 490-4200,36.794139999999999,-119.76121999999999
Target,Target,"3150 W Shaw Ave, Fresno, CA 93711-3215",Fresno,CA,93711-3215,(559) 490-4080,36.834960000000002,-119.83069
Target,Target,"2920 Yorba Linda Blvd, Fullerton, CA 92831-1523",Fullerton,CA,92831-1523,(714) 982-1662,33.879330000000003,-117.89637
Target,Target,"200 W Orangethorpe Ave, Fullerton, CA 92832-2900",Fullerton,CA,92832-2900,(714) 869-0468,33.868409999999997,-117.92918
Target,Target,"12100 Harbor Blvd, Garden Grove, CA 92840-4004",Garden Grove,CA,92840-4004,(714) 591-2537,33.78584,-117.93174
Target,Target,"2169 W Redondo Beach Blvd, Gardena, CA 90247-3625",Gardena,CA,90247-3625,(310) 800-9972,33.891210000000001,-118.2976
Target,Target,"6705 Camino Arroyo, Gilroy, CA 95020-7075",Gilroy,CA,95020-7075,(408) 337-3720,37.007869999999997,-121.57937
Target,Target,"2195 Glendale Galleria, Glendale, CA 91210-2101",Glendale,CA,91210-2101,(818) 334-1410,34.144930000000002,-118.25973999999999
Target,Target,"11133 Balboa Blvd, Granada Hills, CA 91344-4204",Granada Hills,CA,91344-4204,(818) 282-9103,34.29195,-118.50615999999999
Target,Target,"5500 Grossmont Ctr Dr, La Mesa, CA 91942-3015",La Mesa,CA,91942-3015,(619) 403-5235,32.777670000000001,-117.02202
Target,Target,"140 N 12th Ave, Hanford, CA 93230-5971",Hanford,CA,93230-5971,(559) 772-3477,36.323443973189001,-119.673176801217
Target,Target,"2700 W 120th St, Hawthorne, CA 90250-3388",Hawthorne,CA,90250-3388,(323) 492-1010,33.9235628674084,-118.32149
Target,Target,"2499 Whipple Rd, Hayward, CA 94544-7807",Hayward,CA,94544-7807,(510) 404-1380,37.633229999999998,-122.05667
Target,Target,"19661 Hesperian Blvd, Hayward, CA 94541-4200",Hayward,CA,94541-4200,(510) 731-1421,37.674639999999997,-122.08457
Target,Target,"3527 W Florida Ave, Hemet, CA 92545-3564",Hemet,CA,92545-3564,(951) 306-3603,33.731380000000001,-117.04047
Target,Target,"1790 Airline Hwy, Hollister, CA 95023-5621",Hollister,CA,95023-5621,(831) 902-2228,36.857660000000003,-121.25017
Target,Target,"9882 Adams Ave, Huntington Beach, CA 92646-4808",Huntington Beach,CA,92646-4808,(714) 274-4869,33.665050000000001,-117.96812
Target,Target,"3471 W Century Blvd, Inglewood, CA 90301-1218",Inglewood,CA,90301-1218,(310) 846-1628,33.956397132591597,-118.33330655172399
Target,Target,"3750 Barranca Pkwy, Irvine, CA 92606-8200",Irvine,CA,92606-8200,(949) 214-0011,33.697029999999998,-117.81498999999999
Target,Target,"13200 Jamboree Rd, Irvine, CA 92602-2307",Irvine,CA,92602-2307,(714) 361-2553,33.741790000000002,-117.73891
Target,Target,"900 Spectrum Center Dr, Irvine, CA 92618-4958",Irvine,CA,92618-4958,(949) 885-1855,33.678629999999998,-117.72645
Target,Target,"8001 Othello Ave, San Diego, CA 92111-3713",San Diego,CA,92111-3713,(858) 609-1609,32.812649999999998,-117.16725
Target,Target,"1000 W Imperial Hwy, La Habra, CA 90631-6901",La Habra,CA,90631-6901,(714) 459-6044,33.941809999999997,-117.95144000000001
Target,Target,"78935 US Hwy 111, La Quinta, CA 92253-2072",La Quinta,CA,92253-2072,(760) 972-3625,33.709937739714,-116.28952628478601
Target,Target,"18287 Collier Ave, Lake Elsinore, CA 92530-2755",Lake Elsinore,CA,92530-2755,(951) 674-8310,33.607149999999997,-117.39601999999999
Target,Target,"141 Lakewood Center Mall, Lakewood, CA 90712-2419",Lakewood,CA,90712-2419,(310) 735-9489,33.849179999999997,-118.14700999999999
Target,Target,"43525 10th St W, Lancaster, CA 93534-6091",Lancaster,CA,93534-6091,(661) 206-3373,34.673410993245803,-118.112523066674
Target,Target,"16858 Golden Valley Pkwy, Lathrop, CA 95330-8535",Lathrop,CA,95330-8535,(209) 242-5046,37.814230000000002,-121.30502
Target,Target,"2462 Foothill Blvd, La Verne, CA 91750-3056",La Verne,CA,91750-3056,(909) 451-0695,34.143529999999998,-117.76205
Target,Target,"3424 College Ave, San Diego, CA 92115-7134",San Diego,CA,92115-7134,(619) 610-1040,32.761150000000001,-117.07162
Target,Target,"950 Groveland Ln, Lincoln, CA 95648-8041",Lincoln,CA,95648-8041,(916) 209-5146,38.920879999999997,-121.31297000000001
Target,Target,"4300 Las Positas Rd, Livermore, CA 94551-9641",Livermore,CA,94551-9641,(925) 273-3606,37.74888,-121.76452999999999
Target,Target,"2355 W Kettleman Ln, Lodi, CA 95242-4120",Lodi,CA,95242-4120,(209) 371-2079,38.140259999999998,-121.42282
Target,Target,"2270 N Bellflower Blvd, Long Beach, CA 90815-2017",Long Beach,CA,90815-2017,(562) 340-0612,33.796230000000001,-118.11581
Target,Target,"6750 Cherry Ave, Long Beach, CA 90805-1717",Long Beach,CA,90805-1717,(562) 295-2981,33.86486,-118.18079
Target,Target,"3535 S La Cienega Blvd, Los Angeles, CA 90016-4407",Los Angeles,CA,90016-4407,(310) 736-9179,34.028390000000002,-118.35419
Target,Target,"2626 Colorado Blvd, Los Angeles, CA 90041-1070",Los Angeles,CA,90041-1070,(323) 404-9235,34.137149999999998,-118.20732
Target,Target,"6700 Topanga Canyon Blvd, Canoga Park, CA 91303-2624",Canoga Park,CA,91303-2624,(818) 436-3894,34.197879999999998,-118.60182
Target,Target,"1405 W Pacheco Blvd, Los Banos, CA 93635-8506",Los Banos,CA,93635-8506,(209) 827-2090,36.981369999999998,-120.97194
Target,Target,"1200 N Sepulveda Blvd, Manhattan Beach, CA 90266-5104",Manhattan Beach,CA,90266-5104,(310) 750-2200,33.889569999999999,-118.39753
Target,Target,"280 Spreckels Ave, Manteca, CA 95336-6005",Manteca,CA,95336-6005,(209) 923-6322,37.834049999999998,-121.19161
Target,Target,"133 General Stilwell Dr, Marina, CA 93933-6242",Marina,CA,93933-6242,(831) 883-5730,36.67718,-121.78637999999999
Target,Target,"3280 R St, Merced, CA 95348-1954",Merced,CA,95348-1954,(209) 205-4497,37.366300000000003,-120.51345999999999
Target,Target,"8251 Mira Mesa Blvd, San Diego, CA 92126-2603",San Diego,CA,92126-2603,(858) 877-2031,32.912739999999999,-117.14324999999999
Target,Target,"24500 Alicia Pkwy, Mission Viejo, CA 92691-4508",Mission Viejo,CA,92691-4508,(949) 427-4057,33.610529999999997,-117.66616
Target,Target,"25601 Jeronimo Rd, Mission Viejo, CA 92691-2794",Mission Viejo,CA,92691-2794,(949) 680-1074,33.610529999999997,-117.66616
Target,Target,"3405 Mchenry Ave, Modesto, CA 95350-1445",Modesto,CA,95350-1445,(209) 222-5326,37.671599999999998,-121.00715
Target,Target,"3900 Sisk Rd, Modesto, CA 95356-3215",Modesto,CA,95356-3215,(209) 222-5378,37.719349999999999,-121.02764000000001
Target,Target,"9052 Central Ave, Montclair, CA 91763-1621",Montclair,CA,91763-1621,(909) 451-0654,34.07179,-117.69829
Target,Target,"800 New Los Angeles Ave, Moorpark, CA 93021-3585",Moorpark,CA,93021-3585,(805) 222-3446,34.309370000000001,-118.86498
Target,Target,"1061 Cochrane Rd, Morgan Hill, CA 95037-9305",Morgan Hill,CA,95037-9305,(408) 310-4230,37.158169999999998,-121.59511000000001
Target,Target,"555 Showers Dr, Mountain View, CA 94040-1432",Mountain View,CA,94040-1432,(650) 316-6734,37.38035,-122.08548999999999
Target,Target,"41040 California Oaks Rd, Murrieta, CA 92562-5749",Murrieta,CA,92562-5749,(951) 704-7655,33.547820000000002,-117.26831
Target,Target,"205 Soscol Ave, Napa, CA 94559-4007",Napa,CA,94559-4007,(707) 501-5262,38.239269999999998,-122.33059
Target,Target,"4000 Bel Aire Plz, Napa, CA 94558-2835",Napa,CA,94558-2835,(707) 501-5237,38.498719999999999,-122.26597
Target,Target,"3060 Plaza Bonita Rd, National City, CA 91950-8004",National City,CA,91950-8004,(619) 791-2759,32.668259999999997,-117.09180000000001
Target,Target,"1290 Hamner Ave, Norco, CA 92860-3117",Norco,CA,92860-3117,(951) 268-3748,33.924610000000001,-117.55225
Target,Target,"11051 Victory Blvd, North Hollywood, CA 91606-3719",North Hollywood,CA,91606-3719,(818) 738-1818,34.18683,-118.38899000000001
Target,Target,"8999 Balboa Blvd, Northridge, CA 91325-2608",Northridge,CA,91325-2608,(818) 739-0709,34.236809999999998,-118.51819999999999
Target,Target,"8840 Corbin Ave, Northridge, CA 91324-3309",Northridge,CA,91324-3309,(818) 739-0759,34.238500000000002,-118.55023
Target,Target,"10600 Firestone Blvd, Norwalk, CA 90650-7410",Norwalk,CA,90650-7410,(562) 565-8993,33.916902873074598,-118.106848497787
Target,Target,"12051 Imperial Hwy, Norwalk, CA 90650-3084",Norwalk,CA,90650-3084,(562) 565-8951,33.906970000000001,-118.08291
